url,title,description,bedrooms,bathrooms,floor_area_sqm,street_address,city,region,latitude,longitude,amenities,price,lot_area_sqm,property_type_raw
https://www.lamudi.com.ph/property/41032-73-aed3b4e4afaf-43da-19e005f-b19a-7284,Residential Lot For Sale in Basak,"RESIDENTIAL LOT FOR SALE IN VITTORIA SUBDIVISION
Loaction : Vittoria Subdivision, Basak, Lapulapu City

LOT DETAILS
Lot area: 236sqm 
Culdesac
Price: Php2.8M 
Buyer to pay all taxes and transfer charges 

SUBDIVISION AMENITIES
- 24 hour security
- basketball court

LOCATION 5-10MINS TRIVE TO : 
- Mactan Doctor's Hospital
- Gaisano Grand Mall Mactan
- Indiana Aerospace University
- Gaisano Savemart Mactan

Price may change without prior notice.",,,,"VITTORIA SUBDIVISION, Lungsod ng Lapu-Lapu, Lalawigan ng Cebu, Pilipinas",Lapu-Lapu,Cebu,10.2905128,123.9712822,Security,2800000,236.0,Accommodation | land | Affordable Residential Lot
https://www.lamudi.com.ph/property/41032-73-b65d0aafd348-1d87-19e1f0f-84ea-7318,Land For Sale in Mactan,"6001 SqM Beachfront Lot for Sale in Mactan Lapu-Lapu

6001 SqM Lot for Sale in Mactan Lapu-Lapu City, this lot is ideal for the development of commercial or residential building.

Property ID: SLLM4
Type: Lot for Sale
Location: Mactan, Lapu-Lapu City
Lot Area: 6001 SqM
Beachfront",,,,"Mactan, Lapu-Lapu, Lalawigan ng Cebu, Pilipinas",Lapu-Lapu,Cebu,10.2990463,123.9638531,"Air conditioning, Garage, Concierge, Security",420070000,6001.0,Accommodation | land | 6001 SqM Beachfront Lot
https://www.lamudi.com.ph/property/41032-73-c8da40873708-c80a-19e6850-9e9a-72e5,Land For Sale in Baring,"Beach Lot for Sale | Barangay Talima, Olango Island | Lapu-Lapu City, Cebu

Highlights:
* Two (2) titled lots. 
* Lot 1: 20,000 SQ.M. more or less.
* Lot 2: 16,790 SQ.M. more or less. 
* Location: Near Santa Rosa Port (Olango Is. main port). Facing Mactan Island.
* Ambiance: Quiet and tranquil environment
* Price: ₱2,000 per SQ.M.

Don't forget to view the 360 virtual tour to walk through the property. Contact Haller International Realty, your Cebu real estate specialists, for more information on this listing and to schedule a free consultation.",,,,"Talima, Lungsod ng Lapu-Lapu, Lalawigan ng Cebu, Pilipinas",Lapu-Lapu,Cebu,10.2771427,124.057181,"Playground, Garden, Grill",73580000,36790.0,Accommodation | land | Beach Lot
https://www.lamudi.com.ph/property/41032-73-ce38460b4506-637f-19e6a99-b782-71e2,Commercial Lot For Sale in Bankal,"🚨 PRIME COMMERCIAL LOT NEAR AIRPORT – RARE OPPORTUNITY! 
Looking for a strategic property for your next investment? This 6,175 SQM lot along Mactan Airport Road is a high-potential site perfect for commercial or logistics use!
📍 Located near Mactan–Cebu International Airport
✨ PROPERTY DETAILS:
✔ Lot Area: 6,175 SQM
✔ Along 15-meter wide main road
✔ With existing truckyard in the vicinity
✔ Ideal for warehouse, logistics hub, or commercial development
✔ Accessible and high traffic location
💡 Best for:
✔ Warehouse / Storage Facility
✔ Commercial Strip / Showroom
✔ Mixed-Use Development

For more info and unit viewing, you may call/text/send dm

👩Abegail Revilla 
☎️ 0929770---- 
📧 abegailrev----@gmail.com
REB PRC Lic. No. 33314
DHSUD Reg. No. R7-B-06/23-7518",,,,"Mactan Airport Road, Lapu-Lapu, Lalawigan ng Cebu, Pilipinas",Lapu-Lapu,Cebu,10.3100956,123.9965299,,135000000,6175.0,Accommodation | land | Commercial Lot
https://www.lamudi.com.ph/property/41032-73-f6c1e350c3d3-2c5e-19d61c6-9a40-77b4,Commercial Lot For Sale in Punta Engaño,"🔥 PRIME COMMERCIAL LOT IN MACTAN — STEPS FROM WORLD-CLASS RESORTS & TOURIST LANDMARKS

Own a high-value asset in one of Cebu’s most strategic and rapidly appreciating investment zones. This premium commercial lot is perfectly positioned between Mactan Newtown and Shangri-La Mactan Resort & Spa, and just moments away from the historic Lapu-Lapu Shrine — placing your future development at the heart of tourism, lifestyle, and commercial activity.

📍 Property Overview
Lot Area: 1,032 sqm (approx. 11,110 sq ft)
Price: ₱45,000,000 (Approx. USD 800,000*)
Title Status: Clean Title — ready for transfer
Zoning: Ideal for Commercial / Mixed-Use Development
✨ Why This Investment Stands Out

Unmatched Location Advantage
Positioned within walking distance of luxury resorts, business hubs, and cultural landmarks — this property enjoys constant foot traffic from both international tourists and local visitors.

High-Impact Visibility & Accessibility
Located along a fast-developing corridor in Mactan, offering excellent exposure for retail, hospitality, or mixed-use concepts.

Flexible Development Potential
A generous lot size allows for a wide range of high-return projects:

Boutique Hotel or Serviced Apartments
Retail Strip or Lifestyle Hub
Mixed-Use Commercial Building
Premium Residential Apartments

Strong Growth & ROI Potential
Mactan continues to experience infrastructure expansion, rising tourist arrivals, and increasing land values — making this property a strategic long-term hold or development play.

🏝️ Build Where Demand Is Growing

With its proximity to established destinations and ongoing developments, this lot offers the perfect foundation for a project that captures both tourism-driven demand and local economic growth.

📲 Schedule a Site Viewing

Serious buyers and investors may contact:

Cyril Espolong
📞 +63 908 303 ---- (Viber / WhatsApp / Telegram)
Let’s discuss how this property can fit your investment strategy.

⚠️ Disclaimer

Price is indicative and based on current exchange rates; USD equivalent may vary. All property details (including lot area, title status, and availability) are subject to verification and may change without prior notice. Buyers are advised to conduct due diligence or consult a licensed real estate professional before proceeding.",,,,"Punta Engaño, Lungsod ng Lapu-Lapu, Lalawigan ng Cebu, Pilipinas",Lapu-Lapu,Cebu,10.3210549,124.0321172,"Access for people with disabilities, Air conditioning, Garage, Playground, Concierge, Garden, Grill, Gym, Library, Security, Swimming pool, Tennis court",45000000,1032.0,Accommodation | land | Prime Commercial Lot Near Shangri-La Mactan & Mactan Newtown | High-ROI Cebu Investment Opportunity
https://www.lamudi.com.ph/property/41032-73-f74ba5c36264-7a2d-19e400f-a833-7c93,Land For Sale in Ibo,"RARE FIND  2.2 Hectares PRIME COMMERCIAL LOT  Along the North Coastal Highway!near that soon International Port in Tayud Consolacion
 Ideal for:
 Commercial Building
Mall / Hospital / School
Warehouse / Truck Yard
 Factory or Industrial Use

📌 **Property Details:**
Lot Size:** 22,687 sqm (2.2 Hectares)
Clean Title
58m Frontage** along Coastal Highway
PHP 50K/sqm – Slightly Negotiable!**
1 Signatory | ✅ Direct to Seller
 Investors & Serious Buyers – This is your chance to secure a premium location in **Consolacion's booming commercial corridor",,,,"Tayud, Consolacion, Lalawigan ng Cebu, Pilipinas",Lapu-Lapu,Cebu,10.33883206,123.98560155,,1119600000,,Accommodation | land | Tayud Consolacion Lot
https://www.lamudi.com.ph/property/41032-73-9a22c9829cd4-eeba-19be0ba-a97b-7782,Commercial Lot For Sale in Mactan,"🌟 PRIME COMMERCIAL LOT FOR SALE – ALONG M.L. QUEZON NATIONAL HIGHWAY 🌟
 Soong, Lapu-Lapu City, Cebu

📍 Location: Directly along M.L. Quezon National Highway, Soong, Lapu-Lapu City, Cebu – a major arterial road connecting Mactan’s commercial, industrial, and tourism hubs

📐 Lot Area: 12,968 sqm

 💰 Price: ₱45,000 per sqm 

 🚧 Road Frontage: Approximately 50 meters (more or less)

 📜 Title: Clean Title 

✨ PROPERTY HIGHLIGHTS:
 • Prime Highway Frontage – 
Located along M.L. Quezon National Highway, offering excellent visibility and exposure to high daily traffic.

 • Versatile Development Potential – 
Perfect for commercial complexes, fuel stations, supermarkets, warehouses, logistics hubs, showrooms, or institutional use.

 • Strategic Accessibility – 
Ideal for businesses requiring easy ingress and egress for customers, logistics, and deliveries.

 • Large Land Area – 
Nearly 13,000 sqm of flat, usable land suitable for large-scale commercial or mixed-use development.

 • Clean Title – Ensures a smooth and secure transaction.

📊 WHY INVEST HERE:

 🔹 High-Traffic Commercial Corridor – 
M.L. Quezon National Highway is one of the busiest roads in Mactan Island.

 🔹 Strong Growth Area – 
Lapu-Lapu City continues to see rapid commercial and infrastructure development.

 🔹 Long-Term Investment Value – 
Ideal for end-users and investors seeking appreciation and steady commercial demand.


📞 CONTACT NOW for site viewing and complete property details.
 📩 Serious buyers only. Rare highway-front opportunities like this are highly in demand.",,,,"Quezon National Highway, Mactan, Lapu-Lapu City, Cebu, Central Visayas, PHL",Lapu-Lapu,Cebu,10.30018693,124.0037569,,583560000,12968.0,Accommodation | land | PRIME COMMERCIAL LOT - Along National Highway
https://www.lamudi.com.ph/property/41032-73-b1d9cd801dc2-9e1a-19c92b1-a0a1-736b,Commercial Lot For Sale in Pajo,"FOR SALE: Prime Commercial Lot
📍Agus, Lapu-Lapu City, Cebu

Property Highlights:
Lot Area: 14,562 sqm
Frontage: 71.5 meters wide
Location: Strategic and highly accessible, along the main road in Agus
- Ideal for commercial development, mixed-use projects, or investment

Price per sqm: ₱13,000 net of taxes

Disclaimer: Availability, pricing & and some details of the property may change without prior notice. Cebu Real Estate Brokerage Services will disclose any changes pertaining to the property to interested parties.",,,,"Lapu-lapu City, Lalawigan ng Cebu, Pilipinas",Lapu-Lapu,Cebu,10.3183756,123.9639483,,13000,14562.0,"Accommodation | land | FOR SALE | Prime Commercial Lot in Agus, Lapu-Lapu City, Cebu – 1.45 Hectares"
https://www.lamudi.com.ph/property/41032-73-d4a7089d9be7-4006-19bdff8-8090-7524,Residential Lot For Sale in Lapu-Lapu,"Exclusive Residential Lot for Sale in Vistamar Beach Estate – Mactan Island-Lapu-Lapu City

Experience refined coastal living in Vistamar Residential Estate & Beach Club, one of Mactan Island’s most prestigious seaside communities.

This 308 sqm premium residential lot, offered at ₱4,000,000, is ideal for building a private luxury home within a secure, master-planned enclave inspired by resort living.

Wake up to sea breezes and enjoy access to exclusive beach club amenities, lush landscaped surroundings, and a peaceful neighborhood designed for comfort, privacy, and elegance.

Community Highlights:
✨ Gated subdivision with 24/7 security
✨ Private beach club & clubhouse
✨ Swimming pools, tennis & basketball courts
✨ Wide concrete roads and underground utilities
✨ Quiet, upscale residential environment

Located in Dap-dap, Lapu-Lapu City, Vistamar offers the perfect balance of serenity and convenience, just minutes from resorts, dining, and leisure destinations.


✔ Ready to build
✔ Ideal for a luxury family home 
    or retirement residence

📞 Inquire today and secure your place in one of Mactan’s most desirable addresses.",,,,"Maribago, Lapu-Lapu City, Cebu, Central Visayas, PHL",Lapu-Lapu,Cebu,10.29527806,124.00993343,"Access for people with disabilities, Air conditioning, Garage, Playground, Concierge, Garden, Grill, Gym, Library, Security, Swimming pool, Tennis court",4500000,308.0,Accommodation | land | Vistamar Beach Estate –Exclusive Residential Lot Lapu-Lapu City
https://www.lamudi.com.ph/property/41032-73-380998402ff1-2615-1947e04-8b3b-7164,Land For Sale in Pajo,"This lot is 481 square meters with road right of way. This is residential lot.

Location:

It is near pusok national high school, Mactan International Airport and Island Central Mall.",,,,"Pusok National High School, Matumbo-Pusok Road, Lapu-Lapu, Lalawigan ng Cebu, Pilipinas",Lapu-Lapu,Cebu,10.3186156,123.9722308,,10101000,481.0,Accommodation | land | 481 sqm lot with road right of way near Mactan International Airport.
https://www.lamudi.com.ph/property/41032-73-5453bed4fa8b-6a3d-19bb9e7-8958-7ce5,Residential Lot For Sale in Pajo,Flat lot,,,,"Lapu-lapu City, Lalawigan ng Cebu, Pilipinas",Lapu-Lapu,Cebu,10.3183756,123.9639483,Security,4975000,398.0,Accommodation | land | LOT
https://www.lamudi.com.ph/property/41032-73-26022f207d14-3cbc-b2aa6e73-a86c-4e7e,House For Sale in Bulacao,"Discover the epitome of comfort and elegance in this fully furnished 3-bedroom, 2-storey house nestled in the prestigious Vista Grande community. With a spacious floor area of 198 sqm and a lot area of 150 sqm, this property offers ample space for relaxation and entertainment. Enjoy modern living with tastefully designed interiors and top-notch amenities. Located in a secure and upscale neighborhood, this home provides the perfect retreat from the hustle and bustle of city life. Priced at ₱15,000,000.00 net of taxes, don't miss the opportunity to make this luxurious residence your own.                
                                                                                                                                     
Property Details:
Lot Area: 150 sqm
Floor Area: 198 sqm
3 Bedroom
2 Toilet and Bath
2 Car Garage
                                                      
Selling Price: ₱15,000,000.00 net of taxes
    
Book a viewing schedule with us to appreciate.",3.0,2.0,198.0,"Vista Grande Subdivision, Rio de Janeiro Street, Talisay, Lalawigan ng Cebu, Pilipinas",Talisay,Cebu,10.2701383,123.8451509,"Air conditioning, Alarm, Balcony, Built-in wardrobe, Garage, Electricity, Equipped kitchen, Integral kitchen, Service room, Water, Fully furnished",15000000,150.0,Accommodation | house | Fully Furnished 3-Bedroom House and Lot
https://www.lamudi.com.ph/property/41032-73-4c5e781e43fa-499d-19e1638-a1f6-7186,House For Sale in Linao,"Escape the noise and come home to serenity at Teresa Heights.
Enjoy stunning overlooking views, cool fresh air, and the peaceful lifestyle you deserve. 

HOUSE DETAILS 
Lot Area: 157 sqm
Floor Area: 196 sqm
3 Bedrooms
3 CR
Living, Dining & Kitchen Area
Service Area
Family Area
Staff Quarters
Garden
Porch
Hallway
Roof deck
2 Car Garage

PAYMENT TERMS
Total Contract Price: Php20,059,426.86
Reservation Fee: 100,000 pesos (Deductible to the Equity)
Equity: 10% (Php2,005,942.69) of TCP
Net Equity: Php1,905,942.686 payable up to 12-months
: As low as 158,828.56/month
Balance: 90% (Php18,053,502.17) of the TCP loanable thru BANK FINANCING

Bank approximate monthly Amortization
5years: 357,480.77/month
10years: 209,616.81/month
15years: 172,528.63/month
20years: 162,432.10/month",4.0,3.0,196.0,"Linao, Talisay, Lalawigan ng Cebu, Pilipinas",Talisay,Cebu,10.2644916,123.8174018,"24 hours security, Access for people with disabilities, Balcony, Integral kitchen, Built-in wardrobe, Garage, Drying area, Electricity, Equipped kitchen, Fire sprinkler system, Fully fenced, Garden, Security, Water, Unfurnished",20059426,157.0,Accommodation | house | Overlooking House and Lor
https://www.lamudi.com.ph/property/41032-73-50ea0f307a49-965a-19e48ec-a60b-7365,House For Sale in Pooc,"2 Storey Single Detached House and Lot for Sale 
Location: Pooc, Talisay City, Cebu

A high-end exclusive subdivision.
Design may change any time without prior notice.

Free Taxes and Transfer Fees!!!

HOUSE INCLUSIONS:  
Master’s Bedroom Split Type 2HP Daiken
Master's Bedroom Multi Point Water Heater
Living Area Split type 2.5HP Daiken 
Bedroom 1 & Bedroom 2 Split Type 1HP Daiken 
Guest Room Split Type 1HP Daiken
Hafele Gas Range and Range Hood
Hafele Oven
Samsung Two Door Refrigerator
  Tiled Carport with Preparation Electric Car Supply
  Ground Floor Tiles 60x120  
  CR Walls 60x120 Tiles
  Concrete Fence and Gated
  Concrete Pouring Structural 3000 PSI

HOUSE DETAILS:
Lot Area: 467 sqm
Floor Area: 512 sqm

Second Floor
Master's Bedroom with T&B and Walk in Closet 
Master's Balcony
Bedroom 1&2 with T&B and Walk in Closet 
Family Room with Balcony 
Open to Below Living Area

Ground Floor
Guest Room with T&B
Living Area
Dining Area
Kitchen Area
Breakfast Nook
Powder Room
Pantry
Storage Area
Entry Porch
Service Area
Lanai Area
Maid’s Room with T&B
Driver Room with T&B
Outside Storage Area
6 Car Garage

FEATURES & AMENITIES:
Beach Frontage Facing Bohol Strait
Well-lighted Spine Road with Tree Lines
Clubhouse
Infinity Pool with Shower Rooms
View Tower
Gazebo
Tennis and Basketball Courts
Landscaped Open Area
Pocket Parks
24-Hour Security Team

NEARBY ESTABLISHMENTS:
5 minutes to Star Mall
6 minutes to Schools
10 minutes to Il Corso Life malls
12 minutes to SM Seaside
10 minutes to NuStar Hotel and Casino
14 minutes to CCLEX

Selling Price 26.5Million (Cash or Bank Financing)",7.0,6.0,512.0,"Corona Del Mar, In front of corona del mar, Pooc, Talisay, Lalawigan ng Cebu, Pilipinas",Talisay,Cebu,10.2425683,123.8200271,"24 hours security, Access for people with disabilities, Air conditioning, Balcony, Basketball court, Integral kitchen, Built-in wardrobe, Garage, Playground, Club House, Drying area, Electricity, Equipped kitchen, Fire sprinkler system, Fully fenced, Jogging path, Open space, Powder room, Security, Smoke detector, Storage room, Swimming pool, Water, Partly furnished",26500000,467.0,Accommodation | house | For Sale 7 Bedrooms House & Lot in Talisay City Cebu with 6 Car Garage
